,Residential,Garden,Settlement,BP_BF,year_of_building,length_of_building,new_ins_period,NumberOfWindows_0,NumberOfWindows_1,NumberOfWindows_10,NumberOfWindows_2,NumberOfWindows_3,NumberOfWindows_4,NumberOfWindows_5,NumberOfWindows_6,NumberOfWindows_7,NumberOfWindows_8,NumberOfWindows_9,Building_Type_1,Building_Type_2,Building_Type_3,Building_Type_4
1638,0,1.0,1,1,6.0,100,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1639,0,1.0,1,1,15.0,92,838,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1640,0,1.0,1,1,16.0,92,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1641,1,0.0,0,0,52.0,105,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,1,0.0,0,0,43.0,42,665,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1643,1,0.0,0,1,53.0,111,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1644,1,1.0,1,1,6.0,72,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1645,1,1.0,1,1,56.0,77,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1646,1,0.0,0,0,33.0,63,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1647,1,0.0,0,1,52.0,63,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1648,0,1.0,1,1,7.0,73,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1649,1,1.0,1,1,26.0,130,893,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1650,1,1.0,1,1,41.0,96,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1651,1,1.0,1,1,42.0,96,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1652,0,1.0,1,1,6.0,78,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1653,0,1.0,1,1,11.0,96,82,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1654,0,0.0,0,1,24.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1655,0,1.0,1,1,2.0,92,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1656,0,1.0,1,1,4.0,89,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1657,0,0.0,0,1,25.0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1658,0,1.0,1,1,38.0,132,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1659,0,1.0,1,1,41.0,46,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1660,0,1.0,1,1,163.0,42,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1661,0,1.0,1,1,164.0,97,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1662,0,1.0,1,1,45.0,53,502,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1663,0,1.0,1,1,156.0,62,251,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1664,0,0.0,0,1,24.0,98,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1665,0,0.0,0,1,24.0,37,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1666,0,0.0,0,1,25.0,189,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1667,0,1.0,1,1,4.0,97,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1668,0,1.0,1,1,41.0,201,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1669,0,1.0,1,1,6.0,119,612,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1670,0,1.0,1,1,42.0,79,502,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1671,0,1.0,1,1,43.0,79,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1672,0,1.0,1,1,18.0,121,997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1673,0,0.0,0,1,42.0,46,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1674,0,0.0,0,0,52.0,32,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1675,0,0.0,0,0,25.0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1676,0,0.0,0,1,25.0,69,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677,0,0.0,0,0,55.0,45,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1678,0,0.0,0,1,24.0,124,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1679,0,0.0,0,1,52.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1680,0,0.0,0,1,32.0,39,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1681,0,0.0,0,1,24.0,114,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1682,0,1.0,1,1,95.0,45,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1683,0,1.0,1,1,96.0,45,997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1684,0,1.0,1,1,63.0,69,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1685,0,1.0,1,1,25.0,88,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1686,0,1.0,1,1,35.0,86,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1687,0,0.0,0,1,28.0,38,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1688,0,0.0,0,1,25.0,148,747,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1689,1,0.0,0,1,52.0,33,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1690,0,1.0,1,1,32.0,104,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1691,0,1.0,1,1,55.0,34,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1692,0,0.0,0,1,32.0,75,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1693,0,1.0,1,1,15.0,62,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1694,0,1.0,1,1,35.0,73,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1695,0,1.0,1,1,36.0,73,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1696,0,1.0,1,1,10.0,63,997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1697,0,1.0,1,1,53.0,33,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1698,0,1.0,1,1,55.0,43,832,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1699,0,1.0,1,1,28.0,98,418,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1700,1,1.0,1,1,78.0,54,251,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1701,1,1.0,1,1,40.0,63,237,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1702,0,0.0,0,0,25.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1703,0,0.0,0,1,26.0,98,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1704,0,0.0,0,0,24.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1705,0,0.0,0,0,26.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1706,0,0.0,0,1,28.0,69,997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1707,0,0.0,0,1,33.0,59,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1708,0,0.0,0,1,34.0,59,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1709,0,0.0,0,0,34.0,132,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1710,0,0.0,0,1,26.0,141,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1711,0,0.0,0,1,32.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1712,0,0.0,0,1,52.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1713,0,0.0,0,1,34.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1714,0,1.0,1,1,7.0,51,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1715,0,1.0,1,1,9.0,51,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1716,0,1.0,1,1,72.0,40,803,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1717,0,0.0,0,0,42.0,52,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1718,0,0.0,0,0,52.0,28,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1719,0,0.0,0,1,32.0,97,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1720,0,0.0,0,1,32.0,97,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1721,0,0.0,0,1,24.0,91,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1722,0,1.0,1,1,123.0,79,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1723,0,1.0,1,1,115.0,48,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1724,0,1.0,1,1,46.0,81,248,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1725,0,1.0,1,1,166.0,40,415,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1726,0,0.0,0,1,52.0,54,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1727,0,0.0,0,0,54.0,70,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1728,0,1.0,1,1,22.0,59,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1729,0,0.0,0,0,24.0,102,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1730,0,0.0,0,0,28.0,65,997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1731,0,0.0,0,1,35.0,69,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1732,0,0.0,0,1,34.0,14,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1733,0,1.0,1,1,12.0,75,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1734,0,0.0,0,1,27.0,85,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1735,0,1.0,1,1,23.0,82,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1736,0,1.0,1,1,0.0,106,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1737,0,0.0,0,0,32.0,90,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1738,0,0.0,0,0,34.0,90,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1739,0,1.0,1,1,10.0,28,147,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1740,0,0.0,0,1,53.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1741,0,0.0,0,1,54.0,48,413,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1742,0,0.0,0,0,44.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1743,0,0.0,0,1,53.0,41,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1744,0,0.0,0,1,27.0,107,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1745,0,0.0,0,0,56.0,55,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1746,0,0.0,0,0,52.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1747,0,1.0,1,1,56.0,58,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1748,0,0.0,0,0,53.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1749,0,1.0,1,1,53.0,71,997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1750,0,1.0,1,1,54.0,71,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1751,0,1.0,1,1,113.0,59,915,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1752,0,0.0,0,0,32.0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1753,0,0.0,0,0,52.0,60,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1754,0,0.0,0,0,55.0,51,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1755,0,0.0,0,0,52.0,36,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1756,0,0.0,0,0,52.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1757,0,0.0,0,0,52.0,45,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1758,0,0.0,0,0,56.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1759,0,0.0,0,1,53.0,36,413,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1760,0,1.0,1,1,116.0,57,994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1761,0,0.0,0,1,32.0,25,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1762,0,0.0,0,0,55.0,63,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1763,0,1.0,1,1,40.0,64,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1764,0,0.0,0,0,35.0,116,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1765,0,0.0,0,0,52.0,55,836,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1766,0,0.0,0,1,53.0,129,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1767,0,0.0,0,0,52.0,41,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1768,0,0.0,0,1,36.0,42,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1769,0,0.0,0,0,33.0,77,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1770,0,0.0,0,0,52.0,61,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1771,0,1.0,1,1,31.0,60,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1772,0,1.0,1,1,33.0,60,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1773,0,1.0,1,1,35.0,60,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1774,0,0.0,0,1,55.0,59,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1775,0,0.0,0,0,33.0,153,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1776,0,0.0,0,1,56.0,74,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1777,1,1.0,1,1,119.0,46,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1778,0,1.0,1,1,112.0,40,915,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1779,0,0.0,0,0,53.0,45,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1780,0,0.0,0,0,55.0,45,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1781,0,0.0,0,1,55.0,60,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1782,0,0.0,0,0,33.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1783,0,0.0,0,0,34.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1784,1,1.0,1,1,42.0,130,751,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1785,0,0.0,0,0,52.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1786,0,1.0,1,1,53.0,42,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1787,0,0.0,0,0,34.0,105,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1788,0,0.0,0,0,34.0,141,167,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1789,0,0.0,0,0,32.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1790,0,0.0,0,0,33.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1791,0,0.0,0,0,32.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1792,0,0.0,0,0,35.0,58,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1793,0,0.0,0,1,43.0,44,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1794,0,0.0,0,0,45.0,72,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1795,0,0.0,0,0,46.0,72,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1796,0,0.0,0,0,33.0,97,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1797,0,0.0,0,0,54.0,69,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1798,0,0.0,0,0,35.0,91,246,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1799,0,0.0,0,0,53.0,142,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1800,0,0.0,0,0,55.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1801,0,0.0,0,0,32.0,91,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1802,0,0.0,0,1,36.0,26,912,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,0,0.0,0,0,52.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1804,0,0.0,0,0,53.0,56,128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1805,0,0.0,0,0,33.0,43,128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1806,0,0.0,0,0,34.0,91,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1807,0,0.0,0,0,52.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1808,0,0.0,0,0,54.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1809,0,0.0,0,0,56.0,48,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1810,0,0.0,0,0,56.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1811,0,0.0,0,1,52.0,43,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1812,0,0.0,0,0,35.0,78,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1813,0,0.0,0,0,53.0,64,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1814,0,0.0,0,1,33.0,93,871,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1815,0,0.0,0,0,52.0,31,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1816,0,0.0,0,1,24.0,2,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1817,0,0.0,0,0,35.0,187,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1818,0,0.0,0,0,32.0,120,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1819,0,0.0,0,0,34.0,120,745,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1820,0,1.0,1,1,8.0,83,997,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1821,0,1.0,1,1,0.0,106,769,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1822,0,1.0,1,1,2.0,41,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1823,0,0.0,0,1,32.0,28,330,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1824,0,0.0,0,0,35.0,90,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1825,0,0.0,0,0,32.0,90,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1826,0,0.0,0,0,36.0,90,494,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1827,0,0.0,0,0,54.0,25,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1828,0,0.0,0,1,53.0,53,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1829,0,0.0,0,1,56.0,53,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1830,0,1.0,1,1,33.0,84,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1831,0,0.0,0,0,24.0,135,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1832,0,0.0,0,0,27.0,135,997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1833,0,0.0,0,1,53.0,21,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1834,0,1.0,1,1,43.0,103,161,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1835,0,0.0,0,0,33.0,210,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1836,0,0.0,0,0,42.0,77,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1837,0,0.0,0,0,45.0,77,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1838,0,0.0,0,0,25.0,60,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1839,0,1.0,1,1,12.0,86,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1840,0,0.0,0,1,33.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1841,0,1.0,1,1,1.0,86,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1842,0,0.0,0,1,25.0,83,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1843,0,1.0,1,1,6.0,126,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1844,0,1.0,1,1,7.0,126,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1845,0,1.0,1,1,41.0,120,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1846,0,1.0,1,1,33.0,45,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1847,0,1.0,1,1,36.0,45,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1848,0,0.0,0,1,56.0,131,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1849,0,1.0,1,1,21.0,87,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1850,0,1.0,1,1,52.0,47,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1851,0,0.0,0,1,55.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1852,1,1.0,1,1,34.0,40,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1853,0,0.0,0,0,52.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1854,0,1.0,1,1,113.0,49,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1855,1,1.0,1,1,116.0,37,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1856,0,0.0,0,0,34.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1857,0,0.0,0,0,52.0,138,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1858,0,0.0,0,1,32.0,6,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1859,0,0.0,0,1,34.0,6,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1860,0,0.0,0,0,52.0,89,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1861,0,1.0,1,1,113.0,53,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1862,0,0.0,0,1,36.0,149,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1863,1,1.0,1,1,469.0,69,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1864,0,0.0,0,1,32.0,68,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,0,0.0,0,0,33.0,45,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1866,0,0.0,0,0,52.0,41,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1867,1,0.0,0,1,24.0,92,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1868,1,1.0,1,1,144.0,63,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1869,1,0.0,0,1,54.0,64,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1870,1,1.0,1,1,37.0,110,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1871,0,0.0,0,1,33.0,266,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1872,0,0.0,0,1,52.0,85,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1873,1,1.0,1,1,3.0,73,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1874,0,1.0,1,1,54.0,73,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1875,0,1.0,1,1,56.0,73,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1876,0,1.0,1,1,53.0,72,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1877,0,0.0,0,0,52.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1878,0,0.0,0,0,33.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1879,0,0.0,0,1,32.0,96,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1880,0,1.0,1,1,64.0,45,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1881,0,1.0,1,1,10.0,128,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1882,0,1.0,1,1,64.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1883,0,0.0,0,0,55.0,196,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,0,0.0,0,1,33.0,82,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1885,0,0.0,0,0,46.0,48,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1886,0,0.0,0,1,32.0,133,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1887,0,0.0,0,1,55.0,113,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1888,0,1.0,1,1,112.0,33,915,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1889,0,1.0,1,1,114.0,33,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1890,0,1.0,1,1,114.0,34,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1891,0,0.0,0,0,55.0,177,493,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1892,0,0.0,0,0,52.0,91,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1893,0,0.0,0,0,35.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,0,0.0,0,1,52.0,62,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1895,0,0.0,0,1,53.0,62,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1896,0,1.0,1,1,45.0,116,997,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1897,0,0.0,0,1,53.0,66,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1898,0,0.0,0,0,46.0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1899,0,0.0,0,0,35.0,61,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900,0,0.0,0,1,33.0,67,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1901,0,1.0,1,1,62.0,35,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1902,0,0.0,0,1,54.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1903,0,1.0,1,1,47.0,119,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
